id_memoire,titre,domaine,annee,auteur,introduction,methodologie,resultats,conclusion,texte_complet
ARCH-0046,Une plateforme de gestion des ressources humaines avec Flutter et Firebase,IoT,2018,Etudiant_0046,Ce travail vise  concevoir et implmenter une plateforme de gestion des ressources humaines en utilisant Flutter et Firebase. La problmatique principale est le manque d'accessibilit aux services dans les zones rurales. Notre approche repose sur le prototypage rapide et l'itration continue.,"L'approche mthodologique retenue est le prototypage rapide et l'itration continue. Elle se dcline en 3 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.","Notre systme a t valu sur un jeu de donnes de 1629 enregistrements. Les rsultats indiquent une amlioration de 28% par rapport  l'approche classique. Le temps de rponse moyen est de 309ms, ce qui rpond aux exigences.",Ce mmoire prsente une plateforme de gestion des ressources humaines comme solution  le manque d'accessibilit aux services dans les zones rurales. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine.,"Ce travail vise  concevoir et implmenter une plateforme de gestion des ressources humaines en utilisant Flutter et Firebase. La problmatique principale est le manque d'accessibilit aux services dans les zones rurales. Notre approche repose sur le prototypage rapide et l'itration continue. L'approche mthodologique retenue est le prototypage rapide et l'itration continue. Elle se dcline en 3 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Notre systme a t valu sur un jeu de donnes de 1629 enregistrements. Les rsultats indiquent une amlioration de 28% par rapport  l'approche classique. Le temps de rponse moyen est de 309ms, ce qui rpond aux exigences. Ce mmoire prsente une plateforme de gestion des ressources humaines comme solution  le manque d'accessibilit aux services dans les zones rurales. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine."
ARCH-0047,Un outil d'analyse de sentiment sur les rseaux sociaux avec machine learning et scikit-learn,BDD,2021,Etudiant_0047,Ce projet de fin d'tudes porte sur un outil d'analyse de sentiment sur les rseaux sociaux. La motivation principale est le manque de traabilit dans les processus administratifs qui constitue un dfi majeur. Nous proposons une solution base sur machine learning et scikit-learn en suivant une approche SCRUM avec des sprints de 2 semaines.,"Pour raliser ce projet, nous avons adopt SCRUM avec des sprints de 2 semaines. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 6 itrations de dure gale.","Les exprimentations confirment la viabilit de notre approche avec 84% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 28% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 21 experts du domaine.","En conclusion, nous avons conu et implment un outil d'analyse de sentiment sur les rseaux sociaux. Notre solution apporte une rponse concrte  le manque de traabilit dans les processus administratifs. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","Ce projet de fin d'tudes porte sur un outil d'analyse de sentiment sur les rseaux sociaux. La motivation principale est le manque de traabilit dans les processus administratifs qui constitue un dfi majeur. Nous proposons une solution base sur machine learning et scikit-learn en suivant une approche SCRUM avec des sprints de 2 semaines. Pour raliser ce projet, nous avons adopt SCRUM avec des sprints de 2 semaines. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 6 itrations de dure gale. Les exprimentations confirment la viabilit de notre approche avec 84% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 28% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 21 experts du domaine. En conclusion, nous avons conu et implment un outil d'analyse de sentiment sur les rseaux sociaux. Notre solution apporte une rponse concrte  le manque de traabilit dans les processus administratifs. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
ARCH-0048,Une plateforme e-commerce pour artisans locaux avec NLP et transformers BERT,Cloud,2020,Etudiant_0048,"Dans le cadre de ce mmoire, nous proposons une plateforme e-commerce pour artisans locaux. Face  l'absence d'outils adapts au contexte africain, nous avons choisi d'utiliser NLP et transformers BERT comme solution principale. La mthodologie adopte est le prototypage rapide et l'itration continue.",La mthodologie de dveloppement choisie est le prototypage rapide et l'itration continue. Nous avons structur le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs.,"Notre systme a t valu sur un jeu de donnes de 9836 enregistrements. Les rsultats indiquent une amlioration de 39% par rapport  l'approche classique. Le temps de rponse moyen est de 362ms, ce qui rpond aux exigences.",Ce mmoire prsente une plateforme e-commerce pour artisans locaux comme solution  l'absence d'outils adapts au contexte africain. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine.,"Dans le cadre de ce mmoire, nous proposons une plateforme e-commerce pour artisans locaux. Face  l'absence d'outils adapts au contexte africain, nous avons choisi d'utiliser NLP et transformers BERT comme solution principale. La mthodologie adopte est le prototypage rapide et l'itration continue. La mthodologie de dveloppement choisie est le prototypage rapide et l'itration continue. Nous avons structur le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs. Notre systme a t valu sur un jeu de donnes de 9836 enregistrements. Les rsultats indiquent une amlioration de 39% par rapport  l'approche classique. Le temps de rponse moyen est de 362ms, ce qui rpond aux exigences. Ce mmoire prsente une plateforme e-commerce pour artisans locaux comme solution  l'absence d'outils adapts au contexte africain. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine."
ARCH-0049,Un systme de dtection de fraude bancaire avec deep learning et PyTorch,Rseau,2018,Etudiant_0049,Ce projet de fin d'tudes porte sur un systme de dtection de fraude bancaire. La motivation principale est la difficult d'accs aux soins mdicaux qui constitue un dfi majeur. Nous proposons une solution base sur deep learning et PyTorch en suivant une approche la recherche exprimentale avec validation empirique.,La mthodologie de dveloppement choisie est la recherche exprimentale avec validation empirique. Nous avons structur le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs.,"Notre systme a t valu sur un jeu de donnes de 5026 enregistrements. Les rsultats indiquent une amlioration de 23% par rapport  l'approche classique. Le temps de rponse moyen est de 334ms, ce qui rpond aux exigences.",Ce travail a permis de dvelopper un systme de dtection de fraude bancaire qui rpond efficacement  la difficult d'accs aux soins mdicaux. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.,"Ce projet de fin d'tudes porte sur un systme de dtection de fraude bancaire. La motivation principale est la difficult d'accs aux soins mdicaux qui constitue un dfi majeur. Nous proposons une solution base sur deep learning et PyTorch en suivant une approche la recherche exprimentale avec validation empirique. La mthodologie de dveloppement choisie est la recherche exprimentale avec validation empirique. Nous avons structur le travail en 5 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs. Notre systme a t valu sur un jeu de donnes de 5026 enregistrements. Les rsultats indiquent une amlioration de 23% par rapport  l'approche classique. Le temps de rponse moyen est de 334ms, ce qui rpond aux exigences. Ce travail a permis de dvelopper un systme de dtection de fraude bancaire qui rpond efficacement  la difficult d'accs aux soins mdicaux. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes."
ARCH-0050,Un systme de gestion des stocks intelligents avec machine learning et scikit-learn,Cloud,2023,Etudiant_0050,"Dans le cadre de ce mmoire, nous proposons un systme de gestion des stocks intelligents. Face  le manque de traabilit dans les processus administratifs, nous avons choisi d'utiliser machine learning et scikit-learn comme solution principale. La mthodologie adopte est la recherche-action avec participation des utilisateurs finaux.","L'approche mthodologique retenue est la recherche-action avec participation des utilisateurs finaux. Elle se dcline en 6 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.","Les exprimentations confirment la viabilit de notre approche avec 95% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 29% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 11 experts du domaine.",Ce travail a permis de dvelopper un systme de gestion des stocks intelligents qui rpond efficacement  le manque de traabilit dans les processus administratifs. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.,"Dans le cadre de ce mmoire, nous proposons un systme de gestion des stocks intelligents. Face  le manque de traabilit dans les processus administratifs, nous avons choisi d'utiliser machine learning et scikit-learn comme solution principale. La mthodologie adopte est la recherche-action avec participation des utilisateurs finaux. L'approche mthodologique retenue est la recherche-action avec participation des utilisateurs finaux. Elle se dcline en 6 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Les exprimentations confirment la viabilit de notre approche avec 95% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 29% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 11 experts du domaine. Ce travail a permis de dvelopper un systme de gestion des stocks intelligents qui rpond efficacement  le manque de traabilit dans les processus administratifs. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes."
ARCH-0051,Un systme de gestion des stocks intelligents avec Arduino et Raspberry Pi,Rseau,2020,Etudiant_0051,L'objectif de cette tude est de rsoudre la difficult d'accs aux soins mdicaux grce  un systme de gestion des stocks intelligents. Nous utilisons Arduino et Raspberry Pi combin avec une tude de cas approfondie avec donnes relles pour atteindre cet objectif.,"Pour raliser ce projet, nous avons adopt une tude de cas approfondie avec donnes relles. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 5 itrations de dure gale.","Notre systme a t valu sur un jeu de donnes de 4618 enregistrements. Les rsultats indiquent une amlioration de 23% par rapport  l'approche classique. Le temps de rponse moyen est de 168ms, ce qui rpond aux exigences.",Ce travail a permis de dvelopper un systme de gestion des stocks intelligents qui rpond efficacement  la difficult d'accs aux soins mdicaux. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.,"L'objectif de cette tude est de rsoudre la difficult d'accs aux soins mdicaux grce  un systme de gestion des stocks intelligents. Nous utilisons Arduino et Raspberry Pi combin avec une tude de cas approfondie avec donnes relles pour atteindre cet objectif. Pour raliser ce projet, nous avons adopt une tude de cas approfondie avec donnes relles. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 5 itrations de dure gale. Notre systme a t valu sur un jeu de donnes de 4618 enregistrements. Les rsultats indiquent une amlioration de 23% par rapport  l'approche classique. Le temps de rponse moyen est de 168ms, ce qui rpond aux exigences. Ce travail a permis de dvelopper un systme de gestion des stocks intelligents qui rpond efficacement  la difficult d'accs aux soins mdicaux. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes."
ARCH-0052,Une plateforme de tlmdecine avec blockchain et smart contracts,Mobile,2019,Etudiant_0052,"Dans le cadre de ce mmoire, nous proposons une plateforme de tlmdecine. Face  la scurit insuffisante des donnes personnelles, nous avons choisi d'utiliser blockchain et smart contracts comme solution principale. La mthodologie adopte est la recherche exprimentale avec validation empirique.","L'approche mthodologique retenue est la recherche exprimentale avec validation empirique. Elle se dcline en 6 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.","Notre systme a t valu sur un jeu de donnes de 5136 enregistrements. Les rsultats indiquent une amlioration de 39% par rapport  l'approche classique. Le temps de rponse moyen est de 101ms, ce qui rpond aux exigences.",Ce travail a permis de dvelopper une plateforme de tlmdecine qui rpond efficacement  la scurit insuffisante des donnes personnelles. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.,"Dans le cadre de ce mmoire, nous proposons une plateforme de tlmdecine. Face  la scurit insuffisante des donnes personnelles, nous avons choisi d'utiliser blockchain et smart contracts comme solution principale. La mthodologie adopte est la recherche exprimentale avec validation empirique. L'approche mthodologique retenue est la recherche exprimentale avec validation empirique. Elle se dcline en 6 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Notre systme a t valu sur un jeu de donnes de 5136 enregistrements. Les rsultats indiquent une amlioration de 39% par rapport  l'approche classique. Le temps de rponse moyen est de 101ms, ce qui rpond aux exigences. Ce travail a permis de dvelopper une plateforme de tlmdecine qui rpond efficacement  la scurit insuffisante des donnes personnelles. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes."
ARCH-0053,Un systme de surveillance de la qualit de l'air avec Django et PostgreSQL,Mobile,2021,Etudiant_0053,"Dans le cadre de ce mmoire, nous proposons un systme de surveillance de la qualit de l'air. Face  l'absence d'outils adapts au contexte africain, nous avons choisi d'utiliser Django et PostgreSQL comme solution principale. La mthodologie adopte est SCRUM avec des sprints de 2 semaines.","Pour raliser ce projet, nous avons adopt SCRUM avec des sprints de 2 semaines. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 3 itrations de dure gale.",Les tests raliss montrent que notre solution atteint 97% de prcision. Les performances obtenues dpassent les solutions existantes de 24%. L'interface utilisateur a t valide par 18 utilisateurs rels.,Ce travail a permis de dvelopper un systme de surveillance de la qualit de l'air qui rpond efficacement  l'absence d'outils adapts au contexte africain. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.,"Dans le cadre de ce mmoire, nous proposons un systme de surveillance de la qualit de l'air. Face  l'absence d'outils adapts au contexte africain, nous avons choisi d'utiliser Django et PostgreSQL comme solution principale. La mthodologie adopte est SCRUM avec des sprints de 2 semaines. Pour raliser ce projet, nous avons adopt SCRUM avec des sprints de 2 semaines. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 3 itrations de dure gale. Les tests raliss montrent que notre solution atteint 97% de prcision. Les performances obtenues dpassent les solutions existantes de 24%. L'interface utilisateur a t valide par 18 utilisateurs rels. Ce travail a permis de dvelopper un systme de surveillance de la qualit de l'air qui rpond efficacement  l'absence d'outils adapts au contexte africain. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes."
ARCH-0054,Un systme de vote lectronique avec deep learning et PyTorch,IA,2019,Etudiant_0054,Ce travail vise  concevoir et implmenter un systme de vote lectronique en utilisant deep learning et PyTorch. La problmatique principale est la difficult d'accs aux soins mdicaux. Notre approche repose sur la recherche exprimentale avec validation empirique.,"Pour raliser ce projet, nous avons adopt la recherche exprimentale avec validation empirique. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 6 itrations de dure gale.",Les tests raliss montrent que notre solution atteint 82% de prcision. Les performances obtenues dpassent les solutions existantes de 27%. L'interface utilisateur a t valide par 41 utilisateurs rels.,Ce mmoire prsente un systme de vote lectronique comme solution  la difficult d'accs aux soins mdicaux. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine.,"Ce travail vise  concevoir et implmenter un systme de vote lectronique en utilisant deep learning et PyTorch. La problmatique principale est la difficult d'accs aux soins mdicaux. Notre approche repose sur la recherche exprimentale avec validation empirique. Pour raliser ce projet, nous avons adopt la recherche exprimentale avec validation empirique. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 6 itrations de dure gale. Les tests raliss montrent que notre solution atteint 82% de prcision. Les performances obtenues dpassent les solutions existantes de 27%. L'interface utilisateur a t valide par 41 utilisateurs rels. Ce mmoire prsente un systme de vote lectronique comme solution  la difficult d'accs aux soins mdicaux. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine."
ARCH-0055,Un moteur de recommandation de cours avec NLP et transformers BERT,Mobile,2024,Etudiant_0055,"Dans le cadre de ce mmoire, nous proposons un moteur de recommandation de cours. Face  l'absence d'outils adapts au contexte africain, nous avons choisi d'utiliser NLP et transformers BERT comme solution principale. La mthodologie adopte est SCRUM avec des sprints de 2 semaines.",La mthodologie de dveloppement choisie est SCRUM avec des sprints de 2 semaines. Nous avons structur le travail en 6 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs.,"Les exprimentations confirment la viabilit de notre approche avec 87% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 39% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 43 experts du domaine.","En conclusion, nous avons conu et implment un moteur de recommandation de cours. Notre solution apporte une rponse concrte  l'absence d'outils adapts au contexte africain. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","Dans le cadre de ce mmoire, nous proposons un moteur de recommandation de cours. Face  l'absence d'outils adapts au contexte africain, nous avons choisi d'utiliser NLP et transformers BERT comme solution principale. La mthodologie adopte est SCRUM avec des sprints de 2 semaines. La mthodologie de dveloppement choisie est SCRUM avec des sprints de 2 semaines. Nous avons structur le travail en 6 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs. Les exprimentations confirment la viabilit de notre approche avec 87% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 39% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 43 experts du domaine. En conclusion, nous avons conu et implment un moteur de recommandation de cours. Notre solution apporte une rponse concrte  l'absence d'outils adapts au contexte africain. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
ARCH-0056,Une application de covoiturage universitaire avec machine learning et scikit-learn,Web,2019,Etudiant_0056,Ce travail vise  concevoir et implmenter une application de covoiturage universitaire en utilisant machine learning et scikit-learn. La problmatique principale est l'absence d'outils adapts au contexte africain. Notre approche repose sur la recherche-action avec participation des utilisateurs finaux.,"L'approche mthodologique retenue est la recherche-action avec participation des utilisateurs finaux. Elle se dcline en 3 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.",Les tests raliss montrent que notre solution atteint 86% de prcision. Les performances obtenues dpassent les solutions existantes de 23%. L'interface utilisateur a t valide par 15 utilisateurs rels.,Ce travail a permis de dvelopper une application de covoiturage universitaire qui rpond efficacement  l'absence d'outils adapts au contexte africain. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.,"Ce travail vise  concevoir et implmenter une application de covoiturage universitaire en utilisant machine learning et scikit-learn. La problmatique principale est l'absence d'outils adapts au contexte africain. Notre approche repose sur la recherche-action avec participation des utilisateurs finaux. L'approche mthodologique retenue est la recherche-action avec participation des utilisateurs finaux. Elle se dcline en 3 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Les tests raliss montrent que notre solution atteint 86% de prcision. Les performances obtenues dpassent les solutions existantes de 23%. L'interface utilisateur a t valide par 15 utilisateurs rels. Ce travail a permis de dvelopper une application de covoiturage universitaire qui rpond efficacement  l'absence d'outils adapts au contexte africain. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes."
ARCH-0057,Un systme de dtection de fraude bancaire avec machine learning et scikit-learn,Rseau,2020,Etudiant_0057,Ce projet de fin d'tudes porte sur un systme de dtection de fraude bancaire. La motivation principale est le manque de traabilit dans les processus administratifs qui constitue un dfi majeur. Nous proposons une solution base sur machine learning et scikit-learn en suivant une approche la recherche-action avec participation des utilisateurs finaux.,"Pour raliser ce projet, nous avons adopt la recherche-action avec participation des utilisateurs finaux. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 3 itrations de dure gale.",Les tests raliss montrent que notre solution atteint 89% de prcision. Les performances obtenues dpassent les solutions existantes de 37%. L'interface utilisateur a t valide par 28 utilisateurs rels.,Ce mmoire prsente un systme de dtection de fraude bancaire comme solution  le manque de traabilit dans les processus administratifs. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine.,"Ce projet de fin d'tudes porte sur un systme de dtection de fraude bancaire. La motivation principale est le manque de traabilit dans les processus administratifs qui constitue un dfi majeur. Nous proposons une solution base sur machine learning et scikit-learn en suivant une approche la recherche-action avec participation des utilisateurs finaux. Pour raliser ce projet, nous avons adopt la recherche-action avec participation des utilisateurs finaux. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 3 itrations de dure gale. Les tests raliss montrent que notre solution atteint 89% de prcision. Les performances obtenues dpassent les solutions existantes de 37%. L'interface utilisateur a t valide par 28 utilisateurs rels. Ce mmoire prsente un systme de dtection de fraude bancaire comme solution  le manque de traabilit dans les processus administratifs. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine."
ARCH-0058,Un systme de prdiction du dcrochage scolaire avec NLP et transformers BERT,Cyber,2024,Etudiant_0058,Ce travail vise  concevoir et implmenter un systme de prdiction du dcrochage scolaire en utilisant NLP et transformers BERT. La problmatique principale est le cot lev des solutions existantes sur le march. Notre approche repose sur une tude de cas approfondie avec donnes relles.,"L'approche mthodologique retenue est une tude de cas approfondie avec donnes relles. Elle se dcline en 4 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.","Les exprimentations confirment la viabilit de notre approche avec 84% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 44% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 27 experts du domaine.",Ce travail a permis de dvelopper un systme de prdiction du dcrochage scolaire qui rpond efficacement  le cot lev des solutions existantes sur le march. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.,"Ce travail vise  concevoir et implmenter un systme de prdiction du dcrochage scolaire en utilisant NLP et transformers BERT. La problmatique principale est le cot lev des solutions existantes sur le march. Notre approche repose sur une tude de cas approfondie avec donnes relles. L'approche mthodologique retenue est une tude de cas approfondie avec donnes relles. Elle se dcline en 4 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Les exprimentations confirment la viabilit de notre approche avec 84% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 44% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 27 experts du domaine. Ce travail a permis de dvelopper un systme de prdiction du dcrochage scolaire qui rpond efficacement  le cot lev des solutions existantes sur le march. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes."
ARCH-0059,Une application de paiement mobile scurise avec NLP et transformers BERT,BDD,2018,Etudiant_0059,Ce travail vise  concevoir et implmenter une application de paiement mobile scurise en utilisant NLP et transformers BERT. La problmatique principale est l'absence d'outils adapts au contexte africain. Notre approche repose sur une tude de cas approfondie avec donnes relles.,"Pour raliser ce projet, nous avons adopt une tude de cas approfondie avec donnes relles. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 5 itrations de dure gale.","Les exprimentations confirment la viabilit de notre approche avec 92% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 45% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 27 experts du domaine.","En conclusion, nous avons conu et implment une application de paiement mobile scurise. Notre solution apporte une rponse concrte  l'absence d'outils adapts au contexte africain. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme.","Ce travail vise  concevoir et implmenter une application de paiement mobile scurise en utilisant NLP et transformers BERT. La problmatique principale est l'absence d'outils adapts au contexte africain. Notre approche repose sur une tude de cas approfondie avec donnes relles. Pour raliser ce projet, nous avons adopt une tude de cas approfondie avec donnes relles. Cette approche nous permet de livrer des incrments fonctionnels rgulirement. Le travail a t divis en 5 itrations de dure gale. Les exprimentations confirment la viabilit de notre approche avec 92% d'efficacit. Compar aux solutions actuelles, nous observons un gain de 45% sur les mtriques cls. Ces rsultats ont t valids par une quipe de 27 experts du domaine. En conclusion, nous avons conu et implment une application de paiement mobile scurise. Notre solution apporte une rponse concrte  l'absence d'outils adapts au contexte africain. Les travaux futurs porteront sur l'amlioration des performances et la scalabilit du systme."
ARCH-0060,Une application de covoiturage universitaire avec Python et TensorFlow,Cyber,2021,Etudiant_0060,L'objectif de cette tude est de rsoudre les pertes financires dues aux erreurs humaines grce  une application de covoiturage universitaire. Nous utilisons Python et TensorFlow combin avec le prototypage rapide et l'itration continue pour atteindre cet objectif.,La mthodologie de dveloppement choisie est le prototypage rapide et l'itration continue. Nous avons structur le travail en 3 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs.,Les tests raliss montrent que notre solution atteint 98% de prcision. Les performances obtenues dpassent les solutions existantes de 33%. L'interface utilisateur a t valide par 11 utilisateurs rels.,Ce travail a permis de dvelopper une application de covoiturage universitaire qui rpond efficacement  les pertes financires dues aux erreurs humaines. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.,L'objectif de cette tude est de rsoudre les pertes financires dues aux erreurs humaines grce  une application de covoiturage universitaire. Nous utilisons Python et TensorFlow combin avec le prototypage rapide et l'itration continue pour atteindre cet objectif. La mthodologie de dveloppement choisie est le prototypage rapide et l'itration continue. Nous avons structur le travail en 3 phases distinctes. Chaque phase comprend des livrables mesurables et des critres de validation clairs. Les tests raliss montrent que notre solution atteint 98% de prcision. Les performances obtenues dpassent les solutions existantes de 33%. L'interface utilisateur a t valide par 11 utilisateurs rels. Ce travail a permis de dvelopper une application de covoiturage universitaire qui rpond efficacement  les pertes financires dues aux erreurs humaines. Les rsultats obtenus sont satisfaisants et ouvrent la voie  des amliorations futures. Les perspectives incluent l'intgration de nouvelles fonctionnalits et l'extension  d'autres contextes.
ARCH-0061,Un chatbot d'assistance mdicale avec deep learning et PyTorch,Web,2024,Etudiant_0061,Ce projet de fin d'tudes porte sur un chatbot d'assistance mdicale. La motivation principale est l'absence d'outils adapts au contexte africain qui constitue un dfi majeur. Nous proposons une solution base sur deep learning et PyTorch en suivant une approche la recherche exprimentale avec validation empirique.,"L'approche mthodologique retenue est la recherche exprimentale avec validation empirique. Elle se dcline en 6 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement.",Les tests raliss montrent que notre solution atteint 95% de prcision. Les performances obtenues dpassent les solutions existantes de 26%. L'interface utilisateur a t valide par 36 utilisateurs rels.,Ce mmoire prsente un chatbot d'assistance mdicale comme solution  l'absence d'outils adapts au contexte africain. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine.,"Ce projet de fin d'tudes porte sur un chatbot d'assistance mdicale. La motivation principale est l'absence d'outils adapts au contexte africain qui constitue un dfi majeur. Nous proposons une solution base sur deep learning et PyTorch en suivant une approche la recherche exprimentale avec validation empirique. L'approche mthodologique retenue est la recherche exprimentale avec validation empirique. Elle se dcline en 6 grandes tapes : analyse des besoins, conception, implmentation, tests et dploiement. Les tests raliss montrent que notre solution atteint 95% de prcision. Les performances obtenues dpassent les solutions existantes de 26%. L'interface utilisateur a t valide par 36 utilisateurs rels. Ce mmoire prsente un chatbot d'assistance mdicale comme solution  l'absence d'outils adapts au contexte africain. Les objectifs fixs au dpart ont t atteints. Cette tude constitue une base solide pour de futures recherches dans ce domaine."
